,0
0,False
1,False
2,True
3,False
4,False
5,False
6,True
7,False
8,True
9,False
10,False
11,False
12,True
13,False
14,False
15,False
16,True
17,False
18,False
19,False
20,False
21,False
22,True
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,True
54,False
55,True
56,False
57,False
58,True
59,True
60,False
61,False
62,True
63,True
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,True
74,False
75,False
76,False
77,True
78,False
79,True
80,False
81,False
82,True
83,False
84,True
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,True
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,True
104,False
105,False
106,True
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,True
115,False
116,False
117,False
118,False
119,True
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,True
137,False
138,True
139,True
140,False
141,True
142,True
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,True
158,False
159,False
160,False
161,False
162,True
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,True
172,False
173,False
174,True
175,False
176,False
177,True
178,False
179,False
180,True
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,True
189,False
190,False
191,False
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,True
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,True
215,False
216,False
217,False
218,True
219,False
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,True
228,False
229,True
230,False
231,False
232,False
233,False
234,False
235,False
236,False
237,False
238,False
239,False
240,False
241,False
242,True
243,False
244,False
245,False
246,False
247,False
248,False
249,True
250,False
251,False
252,False
253,False
254,True
255,False
256,False
257,False
258,False
