,0
94215,False
220112,False
235300,False
355337,False
438333,False
480049,False
718791,False
751576,False
919303,False
1016735,False
1030996,False
1034454,False
1079589,False
1089268,False
1089454,False
1149182,False
1198484,False
1224632,False
1229382,False
1274557,False
1343184,False
1525694,False
1785308,False
1961011,False
2062010,False
2082160,False
2167227,False
2188153,False
2198237,False
2264178,False
2264928,False
2332561,False
2346788,False
2528658,False
2595810,False
2668090,False
2694097,False
2809731,False
2865545,False
2871646,False
2909260,False
3108939,False
3275887,False
3338385,False
3575600,False
3614173,False
3621854,False
3721328,False
3734556,False
3818082,False
3833217,False
3864581,False
4214451,False
4267974,False
4535060,False
4677883,False
4725841,False
4781414,False
4855985,False
4910660,False
5000538,False
5006458,False
5188726,False
5240566,False
5257934,False
5291332,False
5386947,False
5392177,False
5709416,False
5733741,False
5834457,False
5850515,False
5901167,False
5904996,False
5914359,False
6033829,False
6091391,False
6328980,False
6428383,False
6455133,False
6748555,False
6918840,False
6945668,False
6992306,False
7047514,False
7078377,False
7185118,False
7240047,False
7389998,False
7568877,False
7606451,False
7640074,False
7676765,False
7680290,False
7716356,False
7913422,False
7934432,False
8039711,False
8061241,False
8118144,False
8174970,False
8255496,False
8276473,False
8352800,False
8361795,False
8404955,False
8497910,False
8499587,False
8606801,False
8621012,False
8639196,False
8728751,False
8748931,False
8755596,False
8761127,False
8860825,False
8939615,False
9079128,False
9282141,False
9293304,False
9558552,False
9650923,False
9854615,False
10142236,False
10226694,False
10264475,False
10364301,False
10406431,False
10431674,False
10535231,False
10556867,False
10661478,False
10693354,False
10744396,False
10750697,False
10985218,False
11056149,False
11164910,False
11293173,False
11454632,False
11605281,False
11615304,False
11770950,False
11773925,False
11785385,False
11915841,False
11949550,False
12211471,False
12315854,False
12324686,False
12466026,False
12556077,False
12716824,False
12723507,False
12805384,False
12818310,False
12929420,False
13089110,False
13199143,False
13226847,False
13239346,False
13372270,False
13482285,False
13487593,False
13495839,False
13566959,False
13769543,False
13850224,False
13879985,False
13944300,False
14043266,False
14097006,False
14270635,False
14272510,False
14355833,False
14401241,False
14424166,False
14599342,False
14678751,False
14911263,False
15047007,False
15123304,False
15194301,False
15275072,False
15283814,False
15330255,False
15586698,False
15895190,False
15984038,False
16002591,False
16139518,False
16193774,False
16230943,False
16251299,False
16362248,False
16505643,False
16508292,False
16529477,False
16581516,False
16601132,False
16672500,False
16686366,False
16757439,False
16766247,False
16782977,False
16788049,False
16804147,False
16894917,False
16903638,False
16918887,False
16950765,False
17002468,False
17175416,False
17177485,False
17219016,False
17235666,False
17297122,False
17416347,False
17505463,False
17571183,False
17601554,False
17667841,False
17817462,False
17860810,False
17871850,False
18186068,False
18187902,False
18201508,False
18292630,False
18463847,False
18547553,False
18554199,False
18574705,False
18593266,False
18651881,False
18655268,False
18753177,False
18864108,False
18869602,False
18877429,False
19080728,False
19204203,False
19269284,False
19324985,False
19361335,False
19373519,False
19378013,False
19378391,False
19385579,False
19465348,False
19470782,False
19485364,False
19569669,False
19584677,False
19604756,False
19624742,False
19721798,False
19755741,False
19902638,False
19986585,False
20087624,False
20139498,False
20140969,False
20183531,False
20422820,False
20502706,False
20649913,False
20738828,False
20756984,False
20990621,False
21224548,False
21340691,False
21361855,False
21395051,False
21407155,False
21413923,False
21414722,False
21536851,False
21585776,False
21610314,False
21634629,False
21634890,False
21813901,False
21872303,False
21968082,False
21990922,False
22009676,False
22019692,False
22095206,False
22120112,False
22167554,False
22269699,False
22436749,False
22462694,False
22464644,False
22510455,False
22627898,False
22706563,False
22906336,False
22921733,False
23155824,False
23284954,False
23443236,False
23498699,False
23547632,False
23575323,False
23650198,False
23659545,False
23766109,False
23849387,False
23872008,False
24137759,False
24165930,False
24255044,False
24262449,False
24270864,False
24406425,False
24531625,False
24648067,False
24690046,False
24805844,False
24862267,False
25063668,False
25154984,False
25181870,False
25364929,False
25548149,False
26040025,False
26160493,False
26283156,False
26406360,False
26410828,False
26525477,False
26555163,False
26614304,False
26621383,False
26668050,False
26954699,False
27014288,False
27100045,False
27118645,False
27269617,False
27381481,False
27406345,False
27565730,False
27578277,False
27646111,False
27885210,False
27945062,False
27977797,False
28092819,False
28108337,False
28181572,False
28217916,False
28299345,False
28307391,False
28309282,False
28343073,False
28392770,False
28400715,False
28650741,False
28775295,False
28837634,False
28930757,False
28948130,False
28958414,False
28960323,False
28986580,False
29159295,False
29347740,False
29412323,False
29490720,False
29510533,False
29527580,False
29597002,False
29636271,False
29643939,False
29644259,False
29713731,False
29797829,False
29832232,False
29907847,False
30101703,False
30210514,False
30311480,False
30479942,False
30562676,False
30588126,False
30639530,False
30719814,False
30821353,False
30900295,False
30944115,False
30950654,False
30994806,False
31022671,False
31043467,False
31088227,False
31108797,False
31244249,False
31323455,False
31435899,False
31519304,False
31525236,False
31575150,False
31588368,False
31620715,False
31630312,False
31681283,False
31697623,False
31755620,False
31779493,False
31924676,False
31933940,False
31979019,False
32258287,False
32314342,False
32330697,False
32340702,False
32370388,False
32371457,False
32426870,False
32434675,False
32455983,False
32569371,False
32594633,False
32595808,False
32651394,False
32786477,False
32837773,False
32841030,False
32936700,False
32948449,False
33026817,False
33189114,False
33198689,False
33235604,False
33356432,False
33391799,False
33533430,False
33542556,False
33661599,False
33685427,False
33741688,False
33744271,False
33745946,False
33767622,False
33783000,False
33869292,False
33872120,False
34001621,False
34193941,False
34891841,False
35028253,False
35066581,False
35078084,False
35262179,False
35278004,False
35738339,False
35745002,False
35750569,False
35905526,False
35944338,False
35950487,False
36079328,False
36231999,False
36275758,False
36278501,False
36376137,False
36392371,False
36439873,False
36497911,False
36547175,False
36645610,False
